여듧차,,,,NR,*,F,추가-여듧차,*,*,*,*
여듧차히,,,,NR,*,F,추가-여듧차히,*,*,*,*
여떨,,,,NR,*,T,추가-여떨,*,*,*,*
여라문,,,,NR,*,T,추가-여라문,*,*,*,*
여람,,,,NR,*,T,추가-여람,*,*,*,*
여삿,,,,NR,*,T,추가-여삿,*,*,*,*
여서,,,,NR,*,F,추가-여서,*,*,*,*
여섭,,,,NR,*,T,추가-여섭,*,*,*,*
여섯,,,,NR,*,T,추가-여섯,*,*,*,*
여섯째,,,,NR,*,F,추가-여섯째,*,*,*,*
여섯체,,,,NR,*,F,추가-여섯체,*,*,*,*
여셋,,,,NR,*,T,추가-여셋,*,*,*,*
여순,,,,NR,*,T,추가-여순,*,*,*,*
여쉰,,,,NR,*,T,추가-여쉰,*,*,*,*
여슨,,,,NR,*,T,추가-여슨,*,*,*,*
여슬,,,,NR,*,T,추가-여슬,*,*,*,*
여슷,,,,NR,*,T,추가-여슷,*,*,*,*
여슷차,,,,NR,*,F,추가-여슷차,*,*,*,*
여슷차히,,,,NR,*,F,추가-여슷차히,*,*,*,*
여신,,,,NR,*,T,추가-여신,*,*,*,*
여싯,,,,NR,*,T,추가-여싯,*,*,*,*
여썻,,,,NR,*,T,추가-여썻,*,*,*,*
여쑤,,,,NR,*,F,추가-여쑤,*,*,*,*
여쓰,,,,NR,*,F,추가-여쓰,*,*,*,*
여어,,,,NR,*,F,추가-여어,*,*,*,*
여털,,,,NR,*,T,추가-여털,*,*,*,*
엳아홉,,,,NR,*,T,추가-엳아홉,*,*,*,*
엳아홉째,,,,NR,*,F,추가-엳아홉째,*,*,*,*
열나무,,,,NR,*,F,추가-열나무,*,*,*,*
열댓,,,,NR,*,T,추가-열댓,*,*,*,*
열아문,,,,NR,*,T,추가-열아문,*,*,*,*
열째,,,,NR,*,F,추가-열째,*,*,*,*
열차,,,,NR,*,F,추가-열차,*,*,*,*
열차히,,,,NR,*,F,추가-열차히,*,*,*,*
열두째,,,,NR,*,F,추가-열두째,*,*,*,*
열둘째,,,,NR,*,F,추가-열둘째,*,*,*,*
열둘차,,,,NR,*,F,추가-열둘차,*,*,*,*
열둘차히,,,,NR,*,F,추가-열둘차히,*,*,*,*
열한째,,,,NR,*,F,추가-열한째,*,*,*,*
엿스,,,,NR,*,F,추가-엿스,*,*,*,*
예닐곱,,,,NR,*,T,추가-예닐곱,*,*,*,*
예닐굽,,,,NR,*,T,추가-예닐굽,*,*,*,*
예슬곱,,,,NR,*,T,추가-예슬곱,*,*,*,*
예일곱,,,,NR,*,T,추가-예일곱,*,*,*,*
예닐곱째,,,,NR,*,F,추가-예닐곱째,*,*,*,*
예레,,,,NR,*,F,추가-예레,*,*,*,*
예수남은,,,,NR,*,T,추가-예수남은,*,*,*,*
예수나문,,,,NR,*,T,추가-예수나문,*,*,*,*
예순,,,,NR,*,T,추가-예순,*,*,*,*
예쉬남은,,,,NR,*,T,추가-예쉬남은,*,*,*,*
예쉰,,,,NR,*,T,추가-예쉰,*,*,*,*
예슨,,,,NR,*,T,추가-예슨,*,*,*,*
예신,,,,NR,*,T,추가-예신,*,*,*,*
예실곱,,,,NR,*,T,추가-예실곱,*,*,*,*
오십,,,,NR,*,T,추가-오십,*,*,*,*
옥상,,,,NR,*,T,추가-옥상,*,*,*,*
외순,,,,NR,*,T,추가-외순,*,*,*,*
요나문,,,,NR,*,T,추가-요나문,*,*,*,*
요답,,,,NR,*,T,추가-요답,*,*,*,*
요드남은,,,,NR,*,T,추가-요드남은,*,*,*,*
요든,,,,NR,*,T,추가-요든,*,*,*,*
요섯,,,,NR,*,T,추가-요섯,*,*,*,*
요슷,,,,NR,*,T,추가-요슷,*,*,*,*
웨신,,,,NR,*,T,추가-웨신,*,*,*,*
위순,,,,NR,*,T,추가-위순,*,*,*,*
위신,,,,NR,*,T,추가-위신,*,*,*,*
육덕,,,,NR,*,T,추가-육덕,*,*,*,*
육십,,,,NR,*,T,추가-육십,*,*,*,*
이순,,,,NR,*,T,추가-이순,*,*,*,*
이신,,,,NR,*,T,추가-이신,*,*,*,*
이십,,,,NR,*,T,추가-이십,*,*,*,*
이외순,,,,NR,*,T,추가-이외순,*,*,*,*
이흔,,,,NR,*,T,추가-이흔,*,*,*,*
일여덜,,,,NR,*,T,추가-일여덜,*,*,*,*
일여덟,,,,NR,*,T,추가-일여덟,*,*,*,*
일고,,,,NR,*,F,추가-일고,*,*,*,*
일고여덟,,,,NR,*,T,추가-일고여덟,*,*,*,*
일고여덥,,,,NR,*,T,추가-일고여덥,*,*,*,*
일고요덥,,,,NR,*,T,추가-일고요덥,*,*,*,*
일고여덟째,,,,NR,*,F,추가-일고여덟째,*,*,*,*
일곰,,,,NR,*,T,추가-일곰,*,*,*,*
일곱,,,,NR,*,T,추가-일곱,*,*,*,*
일곱야달,,,,NR,*,T,추가-일곱야달,*,*,*,*
일곱여달,,,,NR,*,T,추가-일곱여달,*,*,*,*
일곱여덟,,,,NR,*,T,추가-일곱여덟,*,*,*,*
일곱째,,,,NR,*,F,추가-일곱째,*,*,*,*
일구,,,,NR,*,F,추가-일구,*,*,*,*
일구여덟,,,,NR,*,T,추가-일구여덟,*,*,*,*
일굽,,,,NR,*,T,추가-일굽,*,*,*,*
일꼬,,,,NR,*,F,추가-일꼬,*,*,*,*
일른,,,,NR,*,T,추가-일른,*,*,*,*
일백,,,,NR,*,T,추가-일백,*,*,*,*
